subscription_id,customer_id,subscription_tier,monthly_revenue,subscription_start_date,subscription_end_date,is_active,payment_method,created_at,updated_at
SUB_001601,CUST_000357,premium,299,2026-05-21,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001602,CUST_001197,enterprise,99,2026-05-22,2024-11-20,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001603,CUST_001240,enterprise,99,2026-05-23,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001604,CUST_001930,basic,99,2026-05-24,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001605,CUST_000455,basic,99,2026-05-25,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001606,CUST_000775,enterprise,99,2026-05-26,2025-02-09,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001607,CUST_001632,premium,29,2026-05-27,2024-08-21,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001608,CUST_000628,basic,29,2026-05-28,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001609,CUST_001222,enterprise,99,2026-05-29,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001610,CUST_000831,enterprise,29,2026-05-30,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001611,CUST_000485,premium,299,2026-05-31,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001612,CUST_000532,premium,299,2026-06-01,2024-08-04,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001613,CUST_000199,basic,299,2026-06-02,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001614,CUST_000370,basic,99,2026-06-03,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001615,CUST_001013,basic,99,2026-06-04,2024-10-10,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001616,CUST_001982,enterprise,29,2026-06-05,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001617,CUST_000852,basic,29,2026-06-06,2024-02-24,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001618,CUST_001471,enterprise,29,2026-06-07,2024-09-08,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001619,CUST_000247,basic,299,2026-06-08,2025-06-24,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001620,CUST_000787,premium,299,2026-06-09,2025-04-14,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001621,CUST_000263,premium,299,2026-06-10,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001622,CUST_001081,enterprise,299,2026-06-11,2024-10-30,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001623,CUST_001325,premium,29,2026-06-12,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001624,CUST_000030,enterprise,99,2026-06-13,2025-03-13,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001625,CUST_001521,enterprise,99,2026-06-14,2025-05-19,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001626,CUST_001272,premium,299,2026-06-15,2025-01-20,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001627,CUST_000604,enterprise,99,2026-06-16,2025-01-29,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001628,CUST_001800,premium,99,2026-06-17,2025-01-30,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001629,CUST_001294,basic,99,2026-06-18,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001630,CUST_001629,basic,299,2026-06-19,2025-05-25,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001631,CUST_001689,premium,29,2026-06-20,2024-03-22,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001632,CUST_001417,premium,29,2026-06-21,2025-01-25,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001633,CUST_001820,premium,99,2026-06-22,2024-08-22,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001634,CUST_000501,premium,29,2026-06-23,2025-05-14,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001635,CUST_001615,basic,29,2026-06-24,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001636,CUST_001827,enterprise,299,2026-06-25,2024-05-19,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001637,CUST_001107,enterprise,299,2026-06-26,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001638,CUST_001388,basic,99,2026-06-27,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001639,CUST_000885,enterprise,99,2026-06-28,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001640,CUST_000548,basic,99,2026-06-29,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001641,CUST_001365,enterprise,299,2026-06-30,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001642,CUST_000838,premium,29,2026-07-01,2024-04-05,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001643,CUST_001430,premium,299,2026-07-02,2024-12-20,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001644,CUST_001448,premium,299,2026-07-03,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001645,CUST_001767,basic,29,2026-07-04,2024-04-07,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001646,CUST_001116,basic,29,2026-07-05,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001647,CUST_000847,enterprise,99,2026-07-06,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001648,CUST_000613,enterprise,29,2026-07-07,2024-05-17,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001649,CUST_000411,enterprise,29,2026-07-08,2024-07-25,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001650,CUST_000431,basic,29,2026-07-09,2025-08-13,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001651,CUST_000677,enterprise,29,2026-07-10,2025-04-24,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001652,CUST_000158,premium,99,2026-07-11,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001653,CUST_000013,enterprise,99,2026-07-12,2024-07-27,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001654,CUST_000372,premium,29,2026-07-13,2024-08-15,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001655,CUST_000224,basic,29,2026-07-14,2024-04-23,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001656,CUST_001528,premium,99,2026-07-15,2025-05-01,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001657,CUST_001096,premium,99,2026-07-16,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001658,CUST_001272,premium,29,2026-07-17,2024-09-09,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001659,CUST_000510,basic,299,2026-07-18,2024-10-02,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001660,CUST_000602,basic,99,2026-07-19,2025-05-15,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001661,CUST_000215,basic,99,2026-07-20,2024-02-06,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001662,CUST_001996,basic,99,2026-07-21,2024-06-03,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001663,CUST_001625,enterprise,29,2026-07-22,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001664,CUST_001564,basic,29,2026-07-23,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001665,CUST_001970,premium,99,2026-07-24,2025-01-24,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001666,CUST_001840,basic,29,2026-07-25,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001667,CUST_001962,enterprise,29,2026-07-26,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001668,CUST_000987,enterprise,99,2026-07-27,2025-07-17,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001669,CUST_001243,enterprise,29,2026-07-28,2025-03-04,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001670,CUST_000839,premium,299,2026-07-29,2024-07-16,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001671,CUST_000726,basic,29,2026-07-30,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001672,CUST_001244,basic,29,2026-07-31,2025-05-26,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001673,CUST_001412,basic,99,2026-08-01,2024-07-19,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001674,CUST_000553,premium,99,2026-08-02,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001675,CUST_001670,premium,299,2026-08-03,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001676,CUST_001065,enterprise,29,2026-08-04,2024-03-18,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001677,CUST_000675,enterprise,299,2026-08-05,2025-03-12,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001678,CUST_000872,basic,299,2026-08-06,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001679,CUST_000282,premium,99,2026-08-07,2025-03-03,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001680,CUST_001081,premium,29,2026-08-08,2025-04-21,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001681,CUST_001837,basic,99,2026-08-09,2025-01-13,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001682,CUST_000833,basic,299,2026-08-10,2024-06-12,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001683,CUST_000536,enterprise,299,2026-08-11,2025-06-21,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001684,CUST_001096,enterprise,99,2026-08-12,2025-05-03,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001685,CUST_001908,enterprise,99,2026-08-13,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001686,CUST_000922,basic,99,2026-08-14,2024-07-09,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001687,CUST_001152,basic,99,2026-08-15,2025-07-10,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001688,CUST_001622,enterprise,99,2026-08-16,2025-05-30,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001689,CUST_000841,enterprise,299,2026-08-17,2024-02-11,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001690,CUST_001449,premium,99,2026-08-18,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001691,CUST_000947,premium,29,2026-08-19,2024-08-11,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001692,CUST_000664,enterprise,299,2026-08-20,2025-07-27,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001693,CUST_001717,enterprise,299,2026-08-21,2024-08-23,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001694,CUST_001148,premium,29,2026-08-22,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001695,CUST_000066,enterprise,29,2026-08-23,2025-05-28,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001696,CUST_000005,premium,299,2026-08-24,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001697,CUST_000636,premium,99,2026-08-25,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001698,CUST_000313,premium,299,2026-08-26,2024-06-16,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001699,CUST_001349,basic,299,2026-08-27,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001700,CUST_000564,basic,29,2026-08-28,2025-04-18,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001701,CUST_001601,enterprise,299,2026-08-29,2025-03-16,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001702,CUST_000825,premium,99,2026-08-30,2025-07-21,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001703,CUST_000505,basic,29,2026-08-31,2025-03-24,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001704,CUST_001105,enterprise,299,2026-09-01,2024-05-24,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001705,CUST_001622,enterprise,299,2026-09-02,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001706,CUST_001025,enterprise,99,2026-09-03,2025-06-28,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001707,CUST_000203,enterprise,299,2026-09-04,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001708,CUST_000661,enterprise,299,2026-09-05,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001709,CUST_000804,premium,299,2026-09-06,2025-04-09,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001710,CUST_000403,enterprise,299,2026-09-07,2024-10-24,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001711,CUST_001126,premium,99,2026-09-08,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001712,CUST_000535,basic,299,2026-09-09,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001713,CUST_001391,enterprise,299,2026-09-10,2024-03-10,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001714,CUST_001235,basic,299,2026-09-11,2024-08-26,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001715,CUST_000576,premium,29,2026-09-12,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001716,CUST_001984,premium,99,2026-09-13,2025-07-19,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001717,CUST_001232,basic,29,2026-09-14,2025-06-22,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001718,CUST_000762,enterprise,29,2026-09-15,2024-07-09,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001719,CUST_001920,enterprise,99,2026-09-16,2025-05-02,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001720,CUST_000116,basic,29,2026-09-17,2024-03-15,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001721,CUST_000627,basic,29,2026-09-18,2024-09-20,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001722,CUST_000748,basic,29,2026-09-19,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001723,CUST_001501,enterprise,99,2026-09-20,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001724,CUST_000104,enterprise,299,2026-09-21,2024-02-24,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001725,CUST_000494,enterprise,99,2026-09-22,2024-03-06,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001726,CUST_001794,basic,99,2026-09-23,2025-07-13,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001727,CUST_000045,enterprise,99,2026-09-24,2024-10-13,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001728,CUST_000822,premium,29,2026-09-25,2025-04-18,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001729,CUST_001354,basic,299,2026-09-26,2024-06-07,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001730,CUST_001239,enterprise,99,2026-09-27,2024-10-13,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001731,CUST_000981,basic,99,2026-09-28,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001732,CUST_000959,premium,299,2026-09-29,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001733,CUST_001515,premium,299,2026-09-30,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001734,CUST_001836,basic,299,2026-10-01,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001735,CUST_001945,basic,29,2026-10-02,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001736,CUST_000844,premium,299,2026-10-03,2024-12-25,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001737,CUST_000448,basic,29,2026-10-04,2024-09-05,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001738,CUST_000535,premium,99,2026-10-05,2024-06-01,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001739,CUST_000510,premium,29,2026-10-06,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001740,CUST_001481,enterprise,299,2026-10-07,2024-02-20,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001741,CUST_001570,basic,29,2026-10-08,2025-05-10,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001742,CUST_001559,basic,299,2026-10-09,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001743,CUST_000539,enterprise,29,2026-10-10,2024-04-22,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001744,CUST_001507,premium,99,2026-10-11,,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001745,CUST_001999,basic,29,2026-10-12,2024-02-21,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001746,CUST_000015,enterprise,99,2026-10-13,2025-07-05,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001747,CUST_001594,enterprise,299,2026-10-14,2024-09-11,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001748,CUST_000242,basic,99,2026-10-15,2024-06-01,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001749,CUST_001973,enterprise,299,2026-10-16,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001750,CUST_001230,premium,299,2026-10-17,,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001751,CUST_000911,enterprise,99,2026-10-18,2024-04-06,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001752,CUST_001294,premium,99,2026-10-19,2025-02-27,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001753,CUST_000760,premium,29,2026-10-20,2025-08-22,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001754,CUST_001802,basic,29,2026-10-21,2025-04-23,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001755,CUST_000704,enterprise,99,2026-10-22,2025-01-09,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001756,CUST_001870,premium,99,2026-10-23,2024-07-25,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001757,CUST_001753,premium,99,2026-10-24,,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001758,CUST_000114,enterprise,99,2026-10-25,,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001759,CUST_001603,premium,299,2026-10-26,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001760,CUST_001322,enterprise,99,2026-10-27,2024-06-13,False,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001761,CUST_001860,basic,99,2026-10-28,2024-11-08,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001762,CUST_001506,premium,99,2026-10-29,2024-08-11,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001763,CUST_000396,premium,99,2026-10-30,2025-01-06,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001764,CUST_000393,enterprise,299,2026-10-31,2025-02-03,True,credit_card,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001765,CUST_001098,enterprise,29,2026-11-01,,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001766,CUST_000977,enterprise,29,2026-11-02,2024-03-31,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001767,CUST_001505,enterprise,29,2026-11-03,,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001768,CUST_001126,premium,29,2026-11-04,2024-06-11,True,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001769,CUST_000296,basic,29,2026-11-05,2025-04-08,False,paypal,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001770,CUST_001001,basic,299,2026-11-06,2025-08-20,True,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
SUB_001771,CUST_000177,basic,29,2026-11-07,2025-02-09,False,invoice,2025-06-19 17:50:02.583162,2025-06-19 17:50:02.583187
