interaction_id,customer_id,interaction_date,interaction_type,category,priority,resolution_time_hours,satisfaction_score,resolved
INT_001814,CUST_000338,2023-08-15 14:00:00,phone,onboarding,medium,18.083247950090442,5,False
INT_001815,CUST_001286,2023-08-15 15:00:00,chat,onboarding,high,2.823891742703601,4,True
INT_001816,CUST_001182,2023-08-15 16:00:00,email,account,medium,2.046777661466114,3,False
INT_001817,CUST_000773,2023-08-15 17:00:00,chat,technical,medium,9.755591454159617,3,True
INT_001818,CUST_001355,2023-08-15 18:00:00,email,technical,medium,2.22609409728621,4,True
INT_001819,CUST_000213,2023-08-15 19:00:00,phone,technical,low,1.6635893796622634,1,False
INT_001820,CUST_001809,2023-08-15 20:00:00,phone,billing,high,0.6698076933773478,1,False
INT_001821,CUST_000795,2023-08-15 21:00:00,chat,account,medium,4.139789995162503,5,False
INT_001822,CUST_001964,2023-08-15 22:00:00,phone,billing,medium,3.3337453845540646,5,False
INT_001823,CUST_000929,2023-08-15 23:00:00,phone,billing,high,1.6924886714239968,2,True
INT_001824,CUST_001470,2023-08-16 00:00:00,chat,account,low,15.354251547667468,1,False
INT_001825,CUST_000185,2023-08-16 01:00:00,phone,billing,low,0.43319671336210225,4,True
INT_001826,CUST_001629,2023-08-16 02:00:00,email,billing,high,24.395718187438547,4,True
INT_001827,CUST_001208,2023-08-16 03:00:00,email,onboarding,high,12.177088694116886,1,True
INT_001828,CUST_000934,2023-08-16 04:00:00,email,onboarding,low,4.50643869410578,4,False
INT_001829,CUST_001993,2023-08-16 05:00:00,phone,onboarding,low,14.320549386275081,3,False
INT_001830,CUST_000039,2023-08-16 06:00:00,email,technical,medium,4.976183465159081,5,False
INT_001831,CUST_001574,2023-08-16 07:00:00,email,onboarding,low,19.401448994579983,5,False
INT_001832,CUST_000728,2023-08-16 08:00:00,email,billing,low,3.058636677799462,1,True
INT_001833,CUST_000699,2023-08-16 09:00:00,phone,billing,low,4.336632808827781,2,False
INT_001834,CUST_001765,2023-08-16 10:00:00,phone,billing,medium,7.934674966934928,3,True
INT_001835,CUST_001124,2023-08-16 11:00:00,phone,technical,low,21.981859216842878,1,False
INT_001836,CUST_001679,2023-08-16 12:00:00,email,billing,high,12.606308052235613,2,True
INT_001837,CUST_001121,2023-08-16 13:00:00,email,account,medium,14.303027441170094,5,False
INT_001838,CUST_001890,2023-08-16 14:00:00,phone,account,low,2.1328987853260344,1,True
INT_001839,CUST_001186,2023-08-16 15:00:00,chat,technical,high,4.813645385295753,5,True
INT_001840,CUST_001392,2023-08-16 16:00:00,phone,onboarding,medium,13.509339322753904,5,False
INT_001841,CUST_000360,2023-08-16 17:00:00,chat,technical,medium,39.762674344403266,2,True
INT_001842,CUST_001790,2023-08-16 18:00:00,phone,account,low,4.853106311838286,1,False
INT_001843,CUST_000383,2023-08-16 19:00:00,email,billing,medium,28.941027585458713,5,False
INT_001844,CUST_000551,2023-08-16 20:00:00,email,onboarding,high,7.70536237906572,5,False
INT_001845,CUST_001039,2023-08-16 21:00:00,email,technical,low,13.967178859720011,1,False
INT_001846,CUST_001412,2023-08-16 22:00:00,phone,technical,medium,0.5210916085222321,5,True
INT_001847,CUST_001163,2023-08-16 23:00:00,phone,billing,low,0.13852051316455738,2,False
INT_001848,CUST_000717,2023-08-17 00:00:00,phone,billing,low,29.443267465189233,5,False
INT_001849,CUST_000047,2023-08-17 01:00:00,phone,billing,medium,1.1392495104227849,2,True
INT_001850,CUST_001856,2023-08-17 02:00:00,phone,onboarding,high,17.798722771888183,4,False
INT_001851,CUST_000947,2023-08-17 03:00:00,email,account,low,1.8469168635946058,5,True
INT_001852,CUST_001003,2023-08-17 04:00:00,phone,account,low,9.971758813461612,4,True
INT_001853,CUST_000565,2023-08-17 05:00:00,chat,onboarding,medium,7.15638903495091,1,True
INT_001854,CUST_001583,2023-08-17 06:00:00,email,onboarding,medium,1.312871449414965,4,False
INT_001855,CUST_001957,2023-08-17 07:00:00,email,technical,low,2.4525594568267897,5,True
INT_001856,CUST_000846,2023-08-17 08:00:00,email,billing,low,10.04047688783783,3,True
INT_001857,CUST_001630,2023-08-17 09:00:00,email,account,medium,20.973694902624867,1,False
INT_001858,CUST_001898,2023-08-17 10:00:00,chat,account,low,1.9084062656858047,1,False
INT_001859,CUST_000183,2023-08-17 11:00:00,chat,technical,medium,7.4876872143965345,3,True
INT_001860,CUST_000545,2023-08-17 12:00:00,email,onboarding,high,51.7523906396213,3,True
INT_001861,CUST_000854,2023-08-17 13:00:00,email,billing,medium,6.088791553926239,2,False
INT_001862,CUST_001994,2023-08-17 14:00:00,phone,account,high,1.660321026483658,3,False
INT_001863,CUST_001380,2023-08-17 15:00:00,chat,account,high,24.237055215158428,4,False
INT_001864,CUST_000621,2023-08-17 16:00:00,phone,account,medium,22.277855787099693,3,True
INT_001865,CUST_000589,2023-08-17 17:00:00,phone,account,medium,0.35520596752366673,4,False
INT_001866,CUST_000265,2023-08-17 18:00:00,phone,account,high,4.967091575058381,5,False
INT_001867,CUST_001845,2023-08-17 19:00:00,email,billing,high,33.028435072133966,1,False
INT_001868,CUST_000719,2023-08-17 20:00:00,chat,account,high,6.349970467581598,2,True
INT_001869,CUST_001514,2023-08-17 21:00:00,chat,onboarding,high,9.504121258672972,2,False
INT_001870,CUST_001596,2023-08-17 22:00:00,email,onboarding,medium,2.5983590504173266,1,True
INT_001871,CUST_001621,2023-08-17 23:00:00,chat,billing,low,11.989043939192692,1,False
INT_001872,CUST_000135,2023-08-18 00:00:00,chat,billing,low,8.305888148989407,3,False
INT_001873,CUST_001886,2023-08-18 01:00:00,phone,technical,high,8.53014032774248,1,False
INT_001874,CUST_001279,2023-08-18 02:00:00,phone,account,high,9.077302677465381,1,True
INT_001875,CUST_001581,2023-08-18 03:00:00,phone,onboarding,low,0.11748379485358007,1,True
INT_001876,CUST_000009,2023-08-18 04:00:00,phone,onboarding,high,0.7145417518841484,4,True
INT_001877,CUST_001565,2023-08-18 05:00:00,email,onboarding,high,18.655865640861816,4,False
INT_001878,CUST_001805,2023-08-18 06:00:00,email,onboarding,medium,9.607439394230369,5,True
INT_001879,CUST_001403,2023-08-18 07:00:00,chat,onboarding,low,16.143377510118317,3,True
INT_001880,CUST_001852,2023-08-18 08:00:00,chat,technical,high,9.376064940542445,5,False
INT_001881,CUST_000451,2023-08-18 09:00:00,chat,technical,low,1.2228068193381407,3,True
INT_001882,CUST_000009,2023-08-18 10:00:00,email,account,medium,9.423847404723166,5,False
INT_001883,CUST_001284,2023-08-18 11:00:00,email,account,high,2.3903831631549464,2,True
INT_001884,CUST_000933,2023-08-18 12:00:00,chat,billing,high,9.739486501781954,2,True
INT_001885,CUST_000764,2023-08-18 13:00:00,chat,billing,low,10.481931147609139,4,True
INT_001886,CUST_000695,2023-08-18 14:00:00,chat,billing,high,7.448255441425376,2,True
INT_001887,CUST_001117,2023-08-18 15:00:00,phone,onboarding,high,0.3157737656304191,4,True
INT_001888,CUST_000778,2023-08-18 16:00:00,chat,billing,medium,1.1480599878262843,2,False
INT_001889,CUST_000059,2023-08-18 17:00:00,email,technical,low,8.2263251617946,1,True
INT_001890,CUST_001731,2023-08-18 18:00:00,chat,billing,medium,1.7602376693342152,5,False
INT_001891,CUST_000044,2023-08-18 19:00:00,email,onboarding,low,1.1131267947894457,2,False
INT_001892,CUST_001372,2023-08-18 20:00:00,phone,technical,low,1.4593565017318508,3,True
INT_001893,CUST_001262,2023-08-18 21:00:00,chat,technical,high,14.622019203755016,5,False
INT_001894,CUST_000176,2023-08-18 22:00:00,chat,account,low,6.078632882125305,5,True
INT_001895,CUST_001498,2023-08-18 23:00:00,email,account,high,2.3541463850471676,5,True
INT_001896,CUST_000683,2023-08-19 00:00:00,chat,billing,high,6.479772082789275,1,False
INT_001897,CUST_001111,2023-08-19 01:00:00,email,billing,high,14.558254938305627,5,True
INT_001898,CUST_000947,2023-08-19 02:00:00,chat,billing,high,31.613709627853417,4,True
INT_001899,CUST_000548,2023-08-19 03:00:00,chat,billing,high,19.139594333874467,1,False
INT_001900,CUST_001870,2023-08-19 04:00:00,phone,technical,medium,3.478681673963742,4,True
INT_001901,CUST_001923,2023-08-19 05:00:00,chat,billing,low,4.538888289489711,3,True
INT_001902,CUST_001485,2023-08-19 06:00:00,chat,account,high,12.855953099760963,2,False
INT_001903,CUST_001721,2023-08-19 07:00:00,phone,account,low,13.823360744464292,1,False
INT_001904,CUST_000439,2023-08-19 08:00:00,phone,onboarding,medium,0.7495461375039504,3,True
INT_001905,CUST_001612,2023-08-19 09:00:00,email,account,medium,2.104211626150266,4,True
INT_001906,CUST_000299,2023-08-19 10:00:00,email,account,high,1.4590843477813553,5,True
INT_001907,CUST_001214,2023-08-19 11:00:00,email,billing,high,14.742639760722627,1,True
INT_001908,CUST_000037,2023-08-19 12:00:00,phone,technical,high,9.036687399912754,2,False
INT_001909,CUST_001569,2023-08-19 13:00:00,email,billing,low,15.974072515870184,5,False
INT_001910,CUST_000644,2023-08-19 14:00:00,chat,technical,low,22.507585499947727,2,True
INT_001911,CUST_001797,2023-08-19 15:00:00,email,technical,low,15.046586706742938,2,True
INT_001912,CUST_001382,2023-08-19 16:00:00,phone,onboarding,high,0.6190175365857057,4,False
INT_001913,CUST_001072,2023-08-19 17:00:00,phone,onboarding,low,8.48824895123567,5,False
INT_001914,CUST_000371,2023-08-19 18:00:00,email,technical,high,4.8678706359389645,4,False
INT_001915,CUST_001778,2023-08-19 19:00:00,chat,billing,high,3.5978087438323887,1,True
INT_001916,CUST_000366,2023-08-19 20:00:00,email,onboarding,high,9.348304553766402,1,True
INT_001917,CUST_000065,2023-08-19 21:00:00,email,technical,high,3.474970461380944,3,True
INT_001918,CUST_000804,2023-08-19 22:00:00,chat,billing,medium,6.073064007288449,4,False
INT_001919,CUST_001739,2023-08-19 23:00:00,phone,account,low,2.7420782632318796,4,False
INT_001920,CUST_001429,2023-08-20 00:00:00,email,onboarding,high,30.702536289098894,5,True
INT_001921,CUST_000123,2023-08-20 01:00:00,chat,onboarding,high,3.7816153799215106,1,False
INT_001922,CUST_001667,2023-08-20 02:00:00,phone,account,medium,15.284785029485795,3,True
INT_001923,CUST_001384,2023-08-20 03:00:00,chat,onboarding,high,18.157705757981734,1,True
INT_001924,CUST_001934,2023-08-20 04:00:00,phone,technical,medium,0.860368099895171,4,False
INT_001925,CUST_000429,2023-08-20 05:00:00,chat,onboarding,high,1.488967529491665,3,False
INT_001926,CUST_000595,2023-08-20 06:00:00,phone,onboarding,medium,4.77472826894846,2,True
INT_001927,CUST_000351,2023-08-20 07:00:00,chat,billing,low,3.416856224983074,1,False
INT_001928,CUST_001310,2023-08-20 08:00:00,chat,technical,medium,38.80617321711844,4,True
INT_001929,CUST_000354,2023-08-20 09:00:00,chat,technical,medium,0.7688963215525563,4,False
INT_001930,CUST_001386,2023-08-20 10:00:00,chat,technical,medium,31.812243714717923,3,True
INT_001931,CUST_000560,2023-08-20 11:00:00,email,onboarding,medium,4.450212993210712,4,True
INT_001932,CUST_001047,2023-08-20 12:00:00,phone,onboarding,medium,6.545117716775421,3,False
INT_001933,CUST_000304,2023-08-20 13:00:00,email,account,high,9.836633503797009,3,False
INT_001934,CUST_001593,2023-08-20 14:00:00,email,billing,medium,9.631333119161932,5,False
INT_001935,CUST_001883,2023-08-20 15:00:00,phone,account,medium,4.1558516962338725,1,False
INT_001936,CUST_001747,2023-08-20 16:00:00,phone,account,medium,6.249089943795091,3,True
INT_001937,CUST_000796,2023-08-20 17:00:00,chat,technical,high,3.2350610904956367,4,False
INT_001938,CUST_001319,2023-08-20 18:00:00,email,onboarding,medium,2.9471585429092126,2,True
INT_001939,CUST_000709,2023-08-20 19:00:00,phone,technical,high,0.8471326788662015,5,False
INT_001940,CUST_001625,2023-08-20 20:00:00,chat,onboarding,medium,5.501837720378759,3,False
INT_001941,CUST_000040,2023-08-20 21:00:00,phone,onboarding,high,4.333299827435947,1,True
INT_001942,CUST_001871,2023-08-20 22:00:00,chat,billing,high,2.6548961795257626,5,True
INT_001943,CUST_000717,2023-08-20 23:00:00,email,technical,medium,1.3889359219356232,3,False
INT_001944,CUST_001820,2023-08-21 00:00:00,chat,technical,high,1.0692786241993415,2,False
INT_001945,CUST_000662,2023-08-21 01:00:00,phone,onboarding,medium,4.453490515817488,5,True
INT_001946,CUST_000616,2023-08-21 02:00:00,chat,onboarding,low,6.77740127746898,1,False
INT_001947,CUST_000330,2023-08-21 03:00:00,chat,account,medium,12.212818102904784,2,False
INT_001948,CUST_001887,2023-08-21 04:00:00,phone,account,high,11.73960532098592,4,True
INT_001949,CUST_001762,2023-08-21 05:00:00,phone,account,medium,0.8036004102377268,2,True
INT_001950,CUST_001344,2023-08-21 06:00:00,chat,onboarding,low,0.60679714687896,4,True
INT_001951,CUST_001002,2023-08-21 07:00:00,phone,billing,medium,14.138490631772234,1,True
INT_001952,CUST_001402,2023-08-21 08:00:00,phone,technical,medium,16.105747383079297,3,True
INT_001953,CUST_000716,2023-08-21 09:00:00,phone,billing,medium,5.678084271719785,2,True
INT_001954,CUST_001350,2023-08-21 10:00:00,chat,technical,high,3.6131243219137903,1,True
INT_001955,CUST_001328,2023-08-21 11:00:00,chat,account,low,1.6622088872203686,2,True
INT_001956,CUST_001767,2023-08-21 12:00:00,email,billing,high,2.3691187911106715,3,True
INT_001957,CUST_000966,2023-08-21 13:00:00,email,billing,medium,5.007805814516599,5,True
INT_001958,CUST_001660,2023-08-21 14:00:00,email,account,low,33.83407005680077,2,True
INT_001959,CUST_001613,2023-08-21 15:00:00,email,account,high,8.942472893428752,3,True
INT_001960,CUST_001625,2023-08-21 16:00:00,phone,billing,low,7.276552041017475,3,False
INT_001961,CUST_000242,2023-08-21 17:00:00,chat,onboarding,low,5.89031292143503,5,True
INT_001962,CUST_001040,2023-08-21 18:00:00,chat,technical,low,0.047998614491446184,2,False
INT_001963,CUST_001628,2023-08-21 19:00:00,chat,technical,low,1.9808523481686686,2,True
INT_001964,CUST_000501,2023-08-21 20:00:00,chat,billing,low,9.836142087793103,3,True
INT_001965,CUST_001994,2023-08-21 21:00:00,email,billing,high,9.206706979953976,2,True
INT_001966,CUST_000457,2023-08-21 22:00:00,email,technical,low,8.750630727084827,5,True
INT_001967,CUST_000262,2023-08-21 23:00:00,chat,account,high,2.644218777395701,2,False
INT_001968,CUST_001299,2023-08-22 00:00:00,chat,billing,high,3.501148494619881,2,True
INT_001969,CUST_001678,2023-08-22 01:00:00,phone,account,high,8.136710620857595,4,False
INT_001970,CUST_000129,2023-08-22 02:00:00,email,technical,medium,1.7743300059511038,3,False
INT_001971,CUST_001199,2023-08-22 03:00:00,phone,onboarding,high,2.902834801574981,3,True
INT_001972,CUST_000438,2023-08-22 04:00:00,chat,technical,medium,16.322655060424967,4,True
INT_001973,CUST_000305,2023-08-22 05:00:00,chat,account,low,2.9000476237067634,2,False
INT_001974,CUST_001786,2023-08-22 06:00:00,email,account,high,9.555223558759531,2,True
INT_001975,CUST_000835,2023-08-22 07:00:00,phone,technical,low,9.245405095247413,5,True
INT_001976,CUST_000154,2023-08-22 08:00:00,phone,billing,medium,30.41727367679142,1,False
INT_001977,CUST_001328,2023-08-22 09:00:00,chat,account,high,7.7857466753188955,1,True
INT_001978,CUST_000258,2023-08-22 10:00:00,email,onboarding,low,6.229941622703458,3,True
INT_001979,CUST_001792,2023-08-22 11:00:00,phone,billing,medium,4.088674089166377,4,True
INT_001980,CUST_001716,2023-08-22 12:00:00,phone,account,low,2.280231411823191,5,False
INT_001981,CUST_001414,2023-08-22 13:00:00,phone,account,medium,3.3370297866930825,2,False
INT_001982,CUST_000551,2023-08-22 14:00:00,chat,account,high,32.31830533538469,4,True
INT_001983,CUST_001242,2023-08-22 15:00:00,chat,technical,low,32.65681382009632,5,True
INT_001984,CUST_000929,2023-08-22 16:00:00,chat,account,medium,2.055157526470914,2,True
INT_001985,CUST_001154,2023-08-22 17:00:00,email,onboarding,low,0.6360983942277836,2,True
INT_001986,CUST_000059,2023-08-22 18:00:00,chat,onboarding,high,3.509643938859953,1,False
INT_001987,CUST_001337,2023-08-22 19:00:00,chat,onboarding,high,14.58131883811963,2,False
INT_001988,CUST_001682,2023-08-22 20:00:00,phone,onboarding,low,4.843583469921108,3,False
INT_001989,CUST_000815,2023-08-22 21:00:00,chat,technical,medium,3.551234689080718,5,False
INT_001990,CUST_001849,2023-08-22 22:00:00,email,onboarding,medium,4.654894664150825,3,False
INT_001991,CUST_000773,2023-08-22 23:00:00,chat,billing,medium,2.4340556954798727,4,True
INT_001992,CUST_000888,2023-08-23 00:00:00,chat,account,high,9.888269288717588,4,False
INT_001993,CUST_001120,2023-08-23 01:00:00,chat,onboarding,medium,8.795639748489133,2,False
INT_001994,CUST_001867,2023-08-23 02:00:00,chat,technical,medium,4.341297190776861,5,True
INT_001995,CUST_001533,2023-08-23 03:00:00,phone,billing,low,6.554396110959123,2,False
INT_001996,CUST_001714,2023-08-23 04:00:00,email,billing,medium,0.03485116739108954,3,True
INT_001997,CUST_001613,2023-08-23 05:00:00,chat,billing,medium,7.52133779429561,1,True
INT_001998,CUST_000889,2023-08-23 06:00:00,chat,onboarding,medium,18.02775243867225,3,True
INT_001999,CUST_001232,2023-08-23 07:00:00,chat,billing,high,1.487605762135945,5,False
INT_002000,CUST_000803,2023-08-23 08:00:00,phone,onboarding,medium,27.889158576013994,3,True
INT_002001,CUST_000531,2023-08-23 09:00:00,phone,account,medium,7.393658020722533,2,True
INT_002002,CUST_001607,2023-08-23 10:00:00,phone,account,low,18.50201086604811,1,False
INT_002003,CUST_000361,2023-08-23 11:00:00,phone,account,high,3.448521791356938,5,True
INT_002004,CUST_000933,2023-08-23 12:00:00,phone,technical,low,9.970724807320087,3,False
INT_002005,CUST_001944,2023-08-23 13:00:00,email,billing,medium,3.279792068727912,5,True
INT_002006,CUST_001987,2023-08-23 14:00:00,chat,onboarding,medium,16.88932000975109,1,False
INT_002007,CUST_000668,2023-08-23 15:00:00,chat,technical,high,25.08225179428493,2,False
INT_002008,CUST_000814,2023-08-23 16:00:00,chat,billing,medium,25.456613022522127,4,False
INT_002009,CUST_001593,2023-08-23 17:00:00,phone,onboarding,low,15.520612400647323,1,False
INT_002010,CUST_000770,2023-08-23 18:00:00,email,billing,medium,31.032626249343537,2,True
INT_002011,CUST_001182,2023-08-23 19:00:00,chat,onboarding,medium,16.411377267856885,1,False
INT_002012,CUST_001764,2023-08-23 20:00:00,chat,account,low,22.045154028458988,4,False
INT_002013,CUST_001865,2023-08-23 21:00:00,email,account,medium,3.9264498605467484,4,False
INT_002014,CUST_001547,2023-08-23 22:00:00,chat,billing,low,10.617342693205906,5,False
INT_002015,CUST_000235,2023-08-23 23:00:00,phone,onboarding,low,2.14086211168639,2,False
INT_002016,CUST_001090,2023-08-24 00:00:00,email,billing,low,3.768028063387574,1,False
INT_002017,CUST_001071,2023-08-24 01:00:00,phone,technical,low,8.417570951359313,4,True
INT_002018,CUST_001928,2023-08-24 02:00:00,email,onboarding,low,6.1052051447562095,2,True
INT_002019,CUST_001101,2023-08-24 03:00:00,phone,account,medium,22.318349450356912,4,False
